motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7364|NCU16928T0	7676	2.57007	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6005|NCU06577T0	6317	2.56889	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6005|NCU06577T0	367	2.56889	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1078|NCU02502T0	1390	2.56807	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1078|NCU02502T0	59	2.56807	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|11172|NCU05880T0	11484	2.56748	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4590|NCU06203T0	4902	2.56682	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7121|NCU05221T0	7433	2.56672	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1272|NCU02671T0	1584	2.56543	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6265|NCU06394T0	6577	2.56516	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|11157|NCU05866T0	11469	2.56449	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4758|NCU00071T0	5070	2.56154	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5959|NCU06534T0	6271	2.55913	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1480|NCU09316T0	1792	2.55804	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9495|NCU11263T1	9807	2.55801	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5523|NCU08797T0	5835	2.55753	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8129|NCU10467T0	8441	2.55696	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2552|NCU00587T1	2864	2.55568	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5954|NCU06531T0	6266	2.55535	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5627|NCU07588T0	5939	2.55309	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|11107|NCU05822T1	11419	2.55229	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4730|NCU00046T1	5042	2.54969	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2061|NCU07361T0	2373	2.54951	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8775|NCU08951T0	9087	2.54935	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4424|NCU07883T0	4736	2.54878	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7376|NCU10610T0	7688	2.54854	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6103|NCU07721T0	6415	2.54833	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8900|NCU07190T0	9212	2.54765	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7866|NCU01038T0	8178	2.54485	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3593|NCU01829T0	3905	2.54424	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9375|NCU05557T0	9687	2.54153	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8481|NCU01434T0	8793	2.53764	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8014|NCU01184T0	8326	2.5372	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7316|NCU07752T0	7628	2.53564	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1131|NCU02546T0	1443	2.53495	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5479|NCU08561T0	5791	2.53377	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5479|NCU08561T0	344	2.53377	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|11106|NCU05822T0	11418	2.53211	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|580|NCU07439T0	892	2.53085	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1648|NCU03187T0	1960	2.52984	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7521|NCU04602T0	7833	2.52767	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6719|NCU08669T0	7031	2.52714	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6719|NCU08669T0	415	2.52714	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6261|NCU06397T1	6573	2.52656	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2228|NCU00884T0	2540	2.5263	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4070|NCU08433T0	4382	2.52546	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6948|NCU07046T0	7260	2.52503	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6948|NCU07046T0	430	2.52503	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2151|NCU00950T0	2463	2.52435	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10015|NCU05005T0	10327	2.52311	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2794|NCU02913T0	3106	2.5225	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1257|NCU02657T0	1569	2.52104	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6959|NCU08839T0	7271	2.51876	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4202|NCU11405T0	4514	2.51863	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7374|NCU11046T1	7686	2.51829	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6814|NCU07287T0	7126	2.51816	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6479|NCU04443T0	6791	2.51772	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3140|NCU03529T0	3452	2.51588	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4435|NCU10675T0	4747	2.51535	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2577|NCU00567T1	2889	2.51484	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7292|NCU07774T0	7604	2.51481	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9893|NCU12137T0	10205	2.51224	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10441|NCU04543T0	10753	2.51212	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1042|NCU02468T0	1354	2.51192	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8585|NCU04181T0	8897	2.50868	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3295|NCU03370T0	3607	2.50848	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3295|NCU03370T0	222	2.50848	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10157|NCU09056T0	10469	2.50803	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8569|NCU04167T0	8881	2.50748	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7443|NCU04670T1	7755	2.50713	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9552|NCU03928T0	9864	2.50698	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3966|NCU08471T0	4278	2.50635	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1461|NCU09330T0	1773	2.50567	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8104|NCU01275T0	8416	2.50542	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5158|NCU00420T1	5470	2.50429	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3166|NCU03502T0	3478	2.50014	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7768|NCU03786T0	8080	2.49982	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10896|NCU02235T1	11208	2.49769	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10743|NCU02358T0	11055	2.49727	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3109|NCU03558T0	3421	2.49669	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9540|NCU03911T0	9852	2.4964	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7434|NCU04676T0	7746	2.49412	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9225|NCU04830T0	9537	2.49306	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9225|NCU04830T0	598	2.49306	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|621|NCU09087T0	933	2.49198	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2608|NCU00538T0	2920	2.48954	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2608|NCU00538T0	183	2.48954	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|496|NCU08116T0	808	2.48767	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6986|NCU08812T0	7298	2.48503	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9298|NCU05624T0	9610	2.48485	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7259|NCU07807T1	7571	2.4835	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5254|NCU08978T0	5566	2.48292	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6534|NCU04394T0	6846	2.48172	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9679|NCU04058T0	9991	2.48069	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1474|NCU09321T0	1786	2.48025	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1474|NCU09321T0	84	2.48025	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9593|NCU17114T0	9905	2.47574	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5939|NCU06516T0	6251	2.47554	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2937|NCU02764T0	3249	2.47505	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1091|NCU02515T0	1403	2.47414	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1574|NCU03122T1	1886	2.47354	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10116|NCU09990T0	10428	2.47344	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4181|NCU09495T0	4493	2.47221	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8686|NCU04283T1	8998	2.47211	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2954|NCU09255T0	3266	2.4703	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2704|NCU03004T0	3016	2.46989	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4679|NCU06278T0	4991	2.46787	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9692|NCU04071T0	10004	2.46669	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9692|NCU04071T0	630	2.46669	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9645|NCU04020T0	9957	2.46643	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4201|NCU11406T0	4513	2.46615	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9342|NCU05586T0	9654	2.46395	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10247|NCU17177T0	10559	2.46388	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7024|NCU05312T0	7336	2.4626	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4594|NCU06206T0	4906	2.46155	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2963|NCU09247T0	3275	2.46039	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4080|NCU08443T0	4392	2.45917	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6058|NCU06629T0	6370	2.45886	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5137|NCU00403T1	5449	2.45695	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6421|NCU16802T0	6733	2.45648	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9307|NCU05617T0	9619	2.45593	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6953|NCU08844T0	7265	2.45579	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8258|NCU01414T0	8570	2.45519	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|892|NCU01963T0	1204	2.45465	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3912|NCU01485T0	4224	2.45343	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10168|NCU06859T0	10480	2.45337	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10915|NCU02217T0	11227	2.45325	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7073|NCU05266T0	7385	2.44939	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10169|NCU06860T0	10481	2.44762	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7893|NCU10449T0	8205	2.44499	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8687|NCU04283T0	8999	2.44424	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10493|NCU06136T0	10805	2.44322	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10929|NCU02203T0	11241	2.44141	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10472|NCU17205T0	10784	2.4413	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1199|NCU02603T0	1511	2.43965	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1199|NCU02603T0	67	2.43965	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2419|NCU00709T0	2731	2.4389	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4438|NCU06409T0	4750	2.43679	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5261|NCU08985T0	5573	2.43571	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1319|NCU02713T0	1631	2.43438	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1319|NCU02713T0	73	2.43438	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5074|NCU00348T0	5386	2.43386	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7580|NCU03599T0	7892	2.43359	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7715|NCU16967T0	8027	2.43325	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10009|NCU05010T0	10321	2.43311	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7205|NCU08879T0	7517	2.43093	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5544|NCU08780T0	5856	2.42998	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7828|NCU03843T0	8140	2.42965	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2368|NCU00755T0	2680	2.42759	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2368|NCU00755T0	163	2.42759	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|10895|NCU02235T0	11207	2.42722	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2414|NCU00714T0	2726	2.42671	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7752|NCU03773T1	8064	2.42509	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|7752|NCU03773T1	491	2.42509	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|2671|NCU03038T0	2983	2.4245	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|1003|NCU01863T0	1315	2.42368	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6726|NCU08661T0	7038	2.42304	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6980|NCU08821T0	7292	2.4223	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|6980|NCU08821T0	431	2.4223	tp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5483|NCU08558T0	5795	2.4202	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9935|NCU17143T0	10247	2.41894	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5136|NCU00403T2	5448	2.41867	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|3554|NCU06747T0	3866	2.41785	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|5837|NCU04986T0	6149	2.41507	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|8429|NCU01472T0	8741	2.41499	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9383|NCU05548T0	9695	2.41459	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|9820|NCU12131T0	10132	2.4141	fp
motif_db/JASPAR/JASPAR2022_CORE_fungi_non-redundant_v2.meme	MA0377.1	SFL1	jgi|Neucr2|4346|NCU05733T0	4658	2.41409	fp
