Feature Id	Aliases	start	end	score	strand	frame	proteinId	gene	log2_fold_change	p_value	q_value	NCUT	NCU
6273_gene	6273	4011347	4011879	.	+	0	6273	6273_gene	1.35221401510706	1.65980365499109e-10	1.15894668720797e-08	NCU08044T0	NCU08044
5992_gene	5992	3139487	3139578	.	+	0	5992	5992_gene	1.54554594269543	2.4882123105877e-08	1.01233015817375e-06	NCU04510T0	NCU04510
5928_gene	5928	2899154	2899847	.	-	1	5928	5928_gene	2.02533275808838	0.0007205869822253	0.0064083871551775	NCU06328T0	NCU06328
5699_gene	5699	2104029	2104894	.	-	2	5699	5699_gene	1.22688215298084	4.33820010306497e-05	0.0006216305656713	NCU07715T0	NCU07715
6637_gene	6637	5450440	5450631	.	-	0	6637	6637_gene	1.61115864883393	5.71704714090014e-06	0.0001090036257455	NCU05288T0	NCU05288
6423_gene	6423	4577689	4578066	.	+	0	6423	6423_gene	1.07340768158811	6.16087358518857e-05	0.0008357710118684	NCU07267T0	NCU07267
6377_gene	6377	4419943	4421526	.	-	0	6377	6377_gene	1.99114472539763	0.0023104995341365	0.0161875947022149	NCU07309T0	NCU07309
5587_gene	5587	1661413	1661452	.	+	0	5587	5587_gene	1.39479219679835	2.4118153111843e-05	0.0003759230682621	NCU06569T0	NCU06569
5489_gene	5489	1331472	1332298	.	+	0	5489	5489_gene	1.3395854789965	0.0009791030614378	0.008172900676009	NCU07925T1	NCU07925
5501_gene	5501	1370851	1370916	.	+	0	5501	5501_gene	1.91384364491543	2.63474759328917e-12	2.72274816290503e-10	NCU07914T0	NCU07914
5731_gene	5731	2220396	2222094	.	+	0	5731	5731_gene	2.5850517779225	3.91975840063413e-38	5.786683330307591e-35	NCU07690T0	NCU07690
6135_gene	6135	3538551	3540683	.	-	0	6135	6135_gene	4.09732094527864	3.31715810426016e-25	1.26961154997868e-22	NCU04385T0	NCU04385
5606_gene	5606	1727849	1728542	.	-	1	5606	5606_gene	1.18149335857671	5.54035305844793e-08	2.04478601807146e-06	NCU06587T0	NCU06587
6537_gene	6537	5006091	5006403	.	-	1	6537	6537_gene	1.60054978419974	0.0007508167601705	0.0066033535315761	NCU07044T0	NCU07044
6561_gene	6561	5105431	5105839	.	+	0	6561	6561_gene	1.14772485995881	0.0049183977547917	0.0297754671341641	NCU08827T1	NCU08827
5577_gene	5577	1626493	1626569	.	+	0	5577	5577_gene	1.20496540354302	0.0024565221850394	0.016991767242435	NCU06558T0	NCU06558
8003_gene	8003	4558307	4559728	.	+	0	8003	8003_gene	2.16562314712561	3.04935585864065e-05	0.000461376917177	NCU09550T0	NCU09550
8283_gene	8283	5504273	5504395	.	+	0	8283	8283_gene	1.94116779770939	7.74433610421104e-08	2.72210779935092e-06	NCU04287T0	NCU04287
7135_gene	7135	1618372	1620097	.	-	1	7135	7135_gene	1.34668299997226	0.0002364305666042	0.0025477304226156	NCU04579T0	NCU04579
8029_gene	8029	4647882	4651900	.	-	2	8029	8029_gene	22.446223980573	1.25812388217405e-07	4.18053125350052e-06	NCU01465T3	NCU01465
7500_gene	7500	2844961	2845820	.	-	2	7500	7500_gene	1.18093530209246	0.0013467285182789	0.0105034660436938	NCU01078T0	NCU01078
7179_gene	7179	1828810	1828837	.	-	1	7179	7179_gene	1.84421080777643	1.3796574726323e-06	3.45966529227217e-05	NCU03608T0	NCU03608
7301_gene	7301	2262922	2263355	.	-	2	7301	7301_gene	1.19839181802197	0.0003936061586685	0.0038849341391408	NCU03741T0	NCU03741
7788_gene	7788	3763360	3763855	.	-	1	7788	7788_gene	1.14720639639538	0.0073654564408364	0.0409300068599821	NCU01357T0	NCU01357
7982_gene	7982	4479963	4481644	.	-	2	7982	7982_gene	1.03253354244503	2.7595505006823e-06	6.09341770813053e-05	NCU09529T0	NCU09529
8002_gene	8002	4554737	4554844	.	-	0	8002	8002_gene	2.38804985236223	1.19505115578348e-17	2.5728455508055106e-15	NCU09549T0	NCU09549
7893_gene	7893	4172660	4173501	.	-	2	7893	7893_gene	1.60945485410708	6.28955870325035e-11	5.0384728402627205e-09	NCU06662T0	NCU06662
8084_gene	8084	4812990	4813041	.	+	0	8084	8084_gene	7.77577300381444	8.20040780196241e-06	0.0001486719547815	NCU04096T0	NCU04096
7204_gene	7204	1911198	1911233	.	+	0	7204	7204_gene	1.34322436892541	0.0004624565834782	0.0044497451896318	NCU03636T1	NCU03636
7591_gene	7591	3122608	3122696	.	+	0	7591	7591_gene	1.13951010458362	1.3319122243833e-06	3.37352473695516e-05	NCU01172T0	NCU01172
8136_gene	8136	4986436	4986590	.	+	0	8136	8136_gene	1.38783992046846	2.35980791394292e-05	0.0003706117778523	NCU04144T0	NCU04144
6850_gene	6850	223845	224203	.	-	2	6850	6850_gene	1.40764206313392	0.0006711763240359	0.0060260088032906	NCU07806T0	NCU07806
7029_gene	7029	1240288	1241276	.	-	2	7029	7029_gene	8.83427847988266	3.53537273730934e-06	7.35101446023233e-05	NCU04672T0	NCU04672
7856_gene	7856	4013794	4013888	.	-	2	7856	7856_gene	1.67214540805479	1.75344182894663e-11	1.5756580748116902e-09	NCU01420T0	NCU01420
8449_gene	8449	6160672	6161757	.	-	0	8449	8449_gene	1.58794835191853	0.0038640173097572	0.0243331839604089	NCU07233T0	NCU07233
7810_gene	7810	3812978	3813503	.	+	0	7810	7810_gene	1.74556272103384	6.34002452962315e-08	2.29083263947992e-06	NCU01376T0	NCU01376
7040_gene	7040	1290181	1290371	.	-	2	7040	7040_gene	1.16399508151189	9.10859652743843e-07	2.42598547717909e-05	NCU04662T0	NCU04662
7336_gene	7336	2352592	2353154	.	-	2	7336	7336_gene	1.33592972493603	1.5325900027733e-09	8.33567636245225e-08	NCU03768T0	NCU03768
7211_gene	7211	1920713	1920962	.	+	0	7211	7211_gene	7.6374270165563	9.16773409184063e-06	0.0001644780626824	NCU03641T0	NCU03641
7970_gene	7970	4406470	4407540	.	+	0	7970	7970_gene	1.53276226237351	2.42090738321025e-14	3.33568758641263e-12	NCU06726T0	NCU06726
7337_gene	7337	2352524	2352647	.	-	1	7337	7337_gene	1.39241561786654	0.0001416977277158	0.0016696742511011	NCU03768T3	NCU03768
7713_gene	7713	3535640	3536877	.	-	2	7713	7713_gene	1.05635903189416	3.62457768045955e-06	7.46143142427668e-05	NCU01289T0	NCU01289
8332_gene	8332	5718184	5718463	.	-	1	8332	8332_gene	1.73201172911153	6.575743995543711e-09	3.11714396559398e-07	NCU08924T0	NCU08924
6848_gene	6848	220760	220774	.	+	0	6848	6848_gene	1.087854898554	0.0001798038959177	0.0020351516543412	NCU07807T0	NCU07807
8216_gene	8216	5272133	5272377	.	+	0	8216	8216_gene	1.51632980643522	0.0004277080453515	0.0041697499440213	NCU04224T0	NCU04224
7335_gene	7335	2352592	2353154	.	-	2	7335	7335_gene	1.36879482547338	3.8196946637821e-09	1.88864711270451e-07	NCU03768T1	NCU03768
7112_gene	7112	1544987	1548109	.	+	0	7112	7112_gene	1.05447853128042	0.0005317998308807	0.0050005636508837	NCU04601T0	NCU04601
6793_gene	6793	21950	22450	.	-	0	6793	6793_gene	4.12243088923667	0.004045143100046	0.0252888740446918	NCU08881T0	NCU08881
6946_gene	6946	630263	631285	.	+	0	6946	6946_gene	23.1496350904774	5.02072132054869e-08	1.87985993212138e-06	NCU08919T1	NCU08919
8474_gene	8474	6243496	6245601	.	+	0	8474	8474_gene	1.42937557032567	0.0013828610591407	0.0107447264550076	NCU07206T0	NCU07206
8034_gene	8034	4660237	4660399	.	+	0	8034	8034_gene	5.67010312183774	0.0031300296117747	0.0205630807425812	NCU01462T0	NCU01462
7668_gene	7668	3374815	3376683	.	-	0	7668	7668_gene	1.04495790501015	0.0038391412400813	0.0242023263085628	NCU01252T0	NCU01252
7341_gene	7341	2361972	2364202	.	-	2	7341	7341_gene	1.38056106557315	1.87400557724696e-06	4.42807243090468e-05	NCU03771T0	NCU03771
7376_gene	7376	2465098	2465344	.	+	0	7376	7376_gene	1.39944657570865	6.9933328995839e-07	1.92205059000798e-05	NCU03803T0	NCU03803
7486_gene	7486	2806917	2807268	.	-	1	7486	7486_gene	1.68799477211514	1.71811093792322e-11	1.5649597099085501e-09	NCU01065T0	NCU01065
7067_gene	7067	1368567	1369079	.	-	0	7067	7067_gene	1.04861061963048	0.0003262148863733	0.0033410353179209	NCU04639T0	NCU04639
6794_gene	6794	24454	24728	.	-	2	6794	6794_gene	1.07746268329202	0.0041066409081992	0.0255804865252147	NCU08880T0	NCU08880
7108_gene	7108	1534650	1534992	.	+	0	7108	7108_gene	1.37405493782584	0.0001618978550707	0.0018672460204259	NCU04604T0	NCU04604
8301_gene	8301	5565278	5566220	.	-	1	8301	8301_gene	1.15318839177872	0.0002191001452025	0.0023934258990728	NCU04305T0	NCU04305
7776_gene	7776	3719364	3719682	.	-	1	7776	7776_gene	1.11368288250359	0.000578488689134	0.0053471396364144	NCU01345T0	NCU01345
8050_gene	8050	4706077	4706089	.	-	1	8050	8050_gene	2.95794819957508	6.2457818952856e-20	1.57424170989955e-17	NCU01449T0	NCU01449
7937_gene	7937	4317072	4317521	.	-	0	7937	7937_gene	1.98221697454853	3.14369044124983e-13	3.6916928431677e-11	NCU06698T0	NCU06698
6864_gene	6864	277347	278369	.	+	0	6864	6864_gene	1.23343268287797	0.0005354341067375	0.00502539767564	NCU07791T0	NCU07791
7044_gene	7044	1317933	1318105	.	+	0	7044	7044_gene	1.73454873190411	4.58810757562412e-06	9.03114355933327e-05	NCU04656T0	NCU04656
6916_gene	6916	467577	469088	.	-	0	6916	6916_gene	1.9951493325749	5.58221708723823e-07	1.58045565423342e-05	NCU07742T0	NCU07742
6991_gene	6991	810262	811239	.	-	0	6991	6991_gene	2.28123058686519	2.93359563940215e-07	8.99577962539519e-06	NCU09695T0	NCU09695
8457_gene	8457	6198992	6199598	.	-	1	8457	8457_gene	1.58791417828263	8.81546996711325e-06	0.0001589861546948	NCU07225T0	NCU07225
7462_gene	7462	2755546	2755798	.	+	0	7462	7462_gene	1.07605420788606	2.61863240087915e-05	0.0004038947347863	NCU01045T1	NCU01045
7554_gene	7554	3001307	3001397	.	+	0	7554	7554_gene	1.1560850696749	2.65485315419538e-06	5.88739323936805e-05	NCU01140T0	NCU01140
7338_gene	7338	2352592	2353154	.	-	2	7338	7338_gene	1.30352541276459	1.26266990437756e-09	7.20907778554569e-08	NCU03768T2	NCU03768
7120_gene	7120	1571440	1572081	.	+	0	7120	7120_gene	2.27438810603399	1.54238115888832e-08	6.61367920993854e-07	NCU04594T0	NCU04594
7245_gene	7245	2058396	2059220	.	+	0	7245	7245_gene	1.14584286188505	0.0001097930157485	0.0013395525675856	NCU03684T0	NCU03684
6988_gene	6988	798054	798483	.	-	1	6988	6988_gene	1.60334275247246	2.13928734112185e-05	0.0003432825370054	NCU09698T0	NCU09698
7845_gene	7845	3968205	3969257	.	-	0	7845	7845_gene	1.53473080098321	2.46900058760489e-06	5.59531843690984e-05	NCU01411T0	NCU01411
7369_gene	7369	2443215	2444430	.	-	1	7369	7369_gene	1.73511203275444	1.69978004589537e-16	3.0816714025057504e-14	NCU03796T0	NCU03796
7070_gene	7070	1378948	1379218	.	+	0	7070	7070_gene	1.31646134773688	2.21001759654986e-09	1.1534505981185e-07	NCU04636T0	NCU04636
8345_gene	8345	5753868	5755436	.	+	0	8345	8345_gene	2.48385176618924	3.115886549830969e-11	2.7058463534414504e-09	NCU08935T0	NCU08935
7172_gene	7172	1806324	1806852	.	-	1	7172	7172_gene	1.40355871050524	7.42591677033279e-05	0.0009713851127166	NCU03601T0	NCU03601
7343_gene	7343	2369200	2370352	.	+	0	7343	7343_gene	1.57768127716796	0.0049358638721518	0.0298585649499783	NCU03773T0	NCU03773
8364_gene	8364	5797530	5797542	.	+	0	8364	8364_gene	1.10714812280885	0.0022678505739181	0.0159626228101852	NCU08949T2	NCU08949
7881_gene	7881	4131227	4131441	.	-	2	7881	7881_gene	1.34587288310495	0.0035731137218012	0.0228493547036471	NCU06652T0	NCU06652
6995_gene	6995	818805	819011	.	+	0	6995	6995_gene	1.27977111724553	3.37352527754962e-05	0.0005045153432445	NCU09692T0	NCU09692
7880_gene	7880	4126957	4127031	.	-	0	7880	7880_gene	1.82234960149919	1.2746939364799201e-09	7.23774018658431e-08	NCU06651T0	NCU06651
7297_gene	7297	2257067	2257580	.	+	0	7297	7297_gene	1.56183750782087	8.03290021002817e-10	4.66359498710287e-08	NCU03739T0	NCU03739
7385_gene	7385	2483524	2488700	.	+	0	7385	7385_gene	1.06076430662532	5.52749855455585e-05	0.0007646742980291	NCU03811T0	NCU03811
8212_gene	8212	5254110	5254259	.	+	0	8212	8212_gene	1.06690581696127	0.0029695687115854	0.019862474476067	NCU04221T0	NCU04221
7650_gene	7650	3300578	3300904	.	+	0	7650	7650_gene	1.02484427421249	0.0005154174557776	0.0048761809362793	NCU01230T0	NCU01230
8325_gene	8325	5636754	5640388	.	-	2	8325	8325_gene	1.51804538059947	0.0002628946730502	0.0027665514779038	NCU04329T0	NCU04329
7014_gene	7014	871599	872500	.	-	2	7014	7014_gene	1.15527851227651	0.0060645733619	0.0351888271318783	NCU09676T0	NCU09676
6872_gene	6872	316552	316923	.	+	0	6872	6872_gene	1.40954945134384	2.08836402799367e-05	0.0003366794674771	NCU07782T0	NCU07782
7863_gene	7863	4030463	4031764	.	-	0	7863	7863_gene	1.34514022182581	1.45116254127146e-08	6.35437021249969e-07	NCU01427T0	NCU01427
6838_gene	6838	173848	173969	.	+	0	6838	6838_gene	21.4430983418559	4.45614700908154e-07	1.28991101377727e-05	NCU08847T0	NCU08847
8292_gene	8292	5533879	5535920	.	-	2	8292	8292_gene	1.59497619464063	8.37814542661433e-10	4.8368578122141e-08	NCU04295T0	NCU04295
8476_gene	8476	6248468	6248638	.	+	0	8476	8476_gene	2.13126539227151	2.41140186597111e-05	0.0003759230682621	NCU07205T0	NCU07205
7476_gene	7476	2785681	2785844	.	-	2	7476	7476_gene	4.21899970691512	0.0024458516464738	0.0169695238064961	NCU01057T0	NCU01057
7294_gene	7294	2249170	2249405	.	-	2	7294	7294_gene	1.30344499641029	1.42411280941382e-08	6.26246032871593e-07	NCU03736T0	NCU03736
7218_gene	7218	1954038	1954288	.	-	2	7218	7218_gene	1.27599592770884	0.0027704618682867	0.0188051912784639	NCU03648T0	NCU03648
7086_gene	7086	1457834	1458222	.	+	0	7086	7086_gene	1.52669264438305	0.0009600306871401	0.0080508411685683	NCU04621T0	NCU04621
7530_gene	7530	2938809	2939498	.	+	0	7530	7530_gene	1.28578245104426	1.16220661830181e-05	0.0002024955671733	NCU01107T0	NCU01107
7526_gene	7526	2923854	2924045	.	+	0	7526	7526_gene	5.3775669216666	0.0080987032604416	0.0437948715297769	NCU01103T0	NCU01103
7290_gene	7290	2236357	2237088	.	-	0	7290	7290_gene	1.19206798663942	2.74548120927298e-06	6.0753325089137e-05	NCU03731T0	NCU03731
8481_gene	8481	6261985	6262239	.	+	0	8481	8481_gene	1.14245063646607	4.24601968997983e-05	0.0006102693668463	NCU07200T0	NCU07200
7861_gene	7861	4025803	4026380	.	-	2	7861	7861_gene	1.3203010579643	1.29934115735379e-10	9.324577444509772e-09	NCU01425T0	NCU01425
8249_gene	8249	5397370	5398011	.	+	0	8249	8249_gene	1.60269280681287	1.3222228187198102e-09	7.38586519386512e-08	NCU04259T0	NCU04259
7754_gene	7754	3663225	3664949	.	+	0	7754	7754_gene	1.69850897065455	1.50995759360747e-05	0.000253721980038	NCU01324T0	NCU01324
7984_gene	7984	4493968	4494951	.	-	0	7984	7984_gene	2.20985965514803	2.32783582289346e-10	1.55199067056651e-08	NCU09532T0	NCU09532
8335_gene	8335	5733828	5734556	.	-	0	8335	8335_gene	1.13985715199073	0.0030173330011771	0.0200521667100735	NCU08927T0	NCU08927
7914_gene	7914	4256301	4258331	.	-	0	7914	7914_gene	1.29813501218792	0.0008045166353964	0.0070159281942508	NCU06681T0	NCU06681
7833_gene	7833	3902347	3902451	.	+	0	7833	7833_gene	1.23284704375877	2.06230868887667e-06	4.81081218755114e-05	NCU01399T0	NCU01399
8134_gene	8134	4974965	4975228	.	+	0	8134	8134_gene	1.05833389405917	6.70611594066252e-05	0.0008957535657462	NCU04142T0	NCU04142
7549_gene	7549	2983159	2983246	.	+	0	7549	7549_gene	1.23200976640499	0.0014662496637107	0.0112991976322052	NCU01132T0	NCU01132
6873_gene	6873	316552	316923	.	+	0	6873	6873_gene	1.2701724535113	0.0004497143783769	0.0043555280095104	NCU07782T1	NCU07782
7860_gene	7860	4024360	4024483	.	+	0	7860	7860_gene	3.1540080231459	2.21503335238516e-43	4.57803093270966e-40	NCU01424T0	NCU01424
7461_gene	7461	2750351	2753035	.	+	0	7461	7461_gene	1.45675788859008	4.3117097012228e-06	8.58520386366789e-05	NCU01044T0	NCU01044
8479_gene	8479	6255010	6256671	.	+	0	8479	8479_gene	1.92563187908188	0.0066753580167472	0.037902829530256	NCU07202T0	NCU07202
7342_gene	7342	2369200	2370238	.	+	0	7342	7342_gene	9.96055786544706	2.63666787310016e-10	1.72451429117829e-08	NCU03773T1	NCU03773
7246_gene	7246	2058396	2059220	.	+	0	7246	7246_gene	1.11662635651689	0.0002131898315182	0.0023362711759383	NCU03684T1	NCU03684
7217_gene	7217	1949112	1950556	.	-	2	7217	7217_gene	1.22731554834626	0.0006565637603814	0.0059102176827369	NCU03647T0	NCU03647
6993_gene	6993	816167	816190	.	+	0	6993	6993_gene	1.94583799539723	2.7060616954799e-12	2.76875659020686e-10	NCU09693T0	NCU09693
7985_gene	7985	4497319	4497345	.	+	0	7985	7985_gene	1.58981110460533	5.20659241635092e-08	1.93542899390541e-06	NCU09533T0	NCU09533
6849_gene	6849	220760	220774	.	+	0	6849	6849_gene	1.0873397857507	0.0001882554516775	0.002114599823517	NCU07807T1	NCU07807
7071_gene	7071	1381965	1382066	.	+	0	7071	7071_gene	1.08989327249639	0.0003593582190818	0.0035984572054188	NCU04635T0	NCU04635
8363_gene	8363	5797530	5797542	.	+	0	8363	8363_gene	1.10750703886724	0.0020779259416281	0.014860406007464	NCU08949T1	NCU08949
7753_gene	7753	3663225	3664949	.	+	0	7753	7753_gene	1.93994457950037	0.0023400144204659	0.0163611021793606	NCU01324T1	NCU01324
7307_gene	7307	2285996	2287120	.	+	0	7307	7307_gene	1.37227317287704	6.07321177175065e-07	1.70082846745992e-05	NCU03747T0	NCU03747
8818_gene	8818	1002783	1003233	.	+	0	8818	8818_gene	1.18290568123529	5.91313359127254e-05	0.0008093515820856	NCU04835T0	NCU04835
8885_gene	8885	1276091	1276440	.	-	2	8885	8885_gene	1.41455134097013	4.37430208428733e-10	2.69071653208484e-08	NCU05627T0	NCU05627
9058_gene	9058	1881755	1882111	.	+	0	9058	9058_gene	1.39134487332309	5.29630433094751e-10	3.20070227812933e-08	NCU03848T0	NCU03848
8933_gene	8933	1423236	1423513	.	+	0	8933	8933_gene	1.26746848095904	8.90848622800196e-06	0.0001603837921257	NCU05585T0	NCU05585
9597_gene	9597	4080641	4080666	.	-	2	9597	9597_gene	1.0386374895805	0.0017493597543842	0.0130056717279184	NCU05012T0	NCU05012
9229_gene	9229	2450457	2450530	.	+	0	9229	9229_gene	1.02697499569171	0.0016760879390267	0.0125603283262527	NCU04015T0	NCU04015
9530_gene	9530	3823125	3823626	.	-	1	9530	9530_gene	1.18019898151423	3.1514186584048598e-12	3.16182139960737e-10	NCU05075T0	NCU05075
9103_gene	9103	2040682	2041956	.	-	0	9103	9103_gene	1.12551275783556	0.0003155639750329	0.0032545290598702	NCU03886T0	NCU03886
8587_gene	8587	149878	150897	.	+	0	8587	8587_gene	1.42836893151393	0.0004260305368632	0.0041573178167561	NCU12067T0	NCU12067
9059_gene	9059	1881755	1882111	.	+	0	9059	9059_gene	1.39556021680087	1.96921940496545e-09	1.03299052441183e-07	NCU03848T1	NCU03848
8972_gene	8972	1544429	1545556	.	-	0	8972	8972_gene	1.52249800620955	0.0001205899343061	0.0014507291980434	NCU05550T0	NCU05550
9047_gene	9047	1788710	1788762	.	+	0	9047	9047_gene	1.22746643542377	0.0001038373197199	0.0012789688462287	NCU10012T0	NCU10012
8791_gene	8791	892985	893174	.	+	0	8791	8791_gene	4.80297895563493	2.70292039891616e-10	1.75672826430186e-08	NCU04807T2	NCU04807
8816_gene	8816	989794	989831	.	+	0	8816	8816_gene	1.97094611242371	0.0009012557313475	0.0076654952491735	NCU04832T0	NCU04832
8686_gene	8686	535145	536372	.	-	1	8686	8686_gene	1.81165694659909	6.03676792271762e-05	0.0008230073840813	NCU04720T0	NCU04720
8666_gene	8666	426411	426480	.	+	0	8666	8666_gene	1.85092926820833	7.19579535344693e-10	4.24921995328689e-08	NCU04699T0	NCU04699
9210_gene	9210	2377788	2378138	.	+	0	9210	9210_gene	1.06625579309002	0.0001136121937324	0.0013763990738934	NCU03995T0	NCU03995
8855_gene	8855	1168098	1168178	.	-	0	8855	8855_gene	1.6486565576103	1.63205411699129e-08	6.88859190959702e-07	NCU09799T0	NCU09799
8893_gene	8893	1299884	1299946	.	-	0	8893	8893_gene	1.09342511757709	3.34085533373506e-06	7.04579571812615e-05	NCU05620T1	NCU05620
8558_gene	8558	35671	36784	.	+	0	8558	8558_gene	1.70244675790901	0.0035381890041828	0.0226921353216419	NCU07134T0	NCU07134
9317_gene	9317	2770953	2771395	.	+	0	9317	9317_gene	11.4639478043131	0.0001975019990219	0.0021983361608608	NCU09866T2	NCU09866
9446_gene	9446	3543048	3544577	.	+	0	9446	9446_gene	1.20424646734442	0.0004640466903936	0.0044608916265373	NCU05157T0	NCU05157
9008_gene	9008	1642820	1643122	.	+	0	9008	9008_gene	2.07442284501643	9.54528840887346e-21	2.66597325452158e-18	NCU05518T0	NCU05518
8815_gene	8815	976203	977272	.	-	2	8815	8815_gene	1.12607764684752	7.7699373211958e-06	0.0001421142164198	NCU04830T0	NCU04830
9283_gene	9283	2644921	2645177	.	+	0	9283	9283_gene	3.06179980099099	6.41640305912602e-48	1.6576777303252102e-44	NCU04072T0	NCU04072
8777_gene	8777	854582	854718	.	-	2	8777	8777_gene	1.7373491057256	8.445461916386049e-11	6.4851282733850405e-09	NCU04797T0	NCU04797
8613_gene	8613	223468	224583	.	+	0	8613	8613_gene	1.80810345539278	1.84651078962848e-12	1.9471267857164002e-10	NCU07081T0	NCU07081
9070_gene	9070	1909986	1910412	.	+	0	9070	9070_gene	2.36133695044728	3.87680731100676e-14	5.13627266050563e-12	NCU03857T0	NCU03857
9017_gene	9017	1664014	1664745	.	+	0	9017	9017_gene	1.80358235624493	6.93004130045536e-07	1.90973458130415e-05	NCU05511T0	NCU05511
9280_gene	9280	2637309	2638595	.	-	0	9280	9280_gene	1.25896662712718	0.0021124150940526	0.0150662952790218	NCU04069T0	NCU04069
9281_gene	9281	2639555	2639885	.	+	0	9281	9281_gene	1.13602300525695	0.0031686729714201	0.0207773264509239	NCU04070T0	NCU04070
9461_gene	9461	3587331	3588743	.	+	0	9461	9461_gene	1.15023493842129	0.0012477244780457	0.0099644395333269	NCU05143T0	NCU05143
8559_gene	8559	37509	38786	.	-	0	8559	8559_gene	1.77015332187775	6.1928753130322e-11	4.99977917850584e-09	NCU07133T0	NCU07133
8582_gene	8582	138594	139970	.	-	0	8582	8582_gene	1.01445745865067	0.0032836588526588	0.0213551482588903	NCU07112T0	NCU07112
9069_gene	9069	1909986	1910412	.	+	0	9069	9069_gene	2.33984116738312	4.3128438657760205e-14	5.6416365201176494e-12	NCU03857T2	NCU03857
8981_gene	8981	1573064	1573843	.	-	0	8981	8981_gene	1.57739670753868	2.90702560788171e-06	6.35364720603068e-05	NCU05541T0	NCU05541
9302_gene	9302	2712708	2716277	.	-	0	9302	9302_gene	1.2250472582488	2.55675812919059e-06	5.71894772879991e-05	NCU04090T0	NCU04090
8999_gene	8999	1615325	1615457	.	-	1	8999	8999_gene	1.21459179164023	0.0001373550386525	0.001622202250783	NCU05526T0	NCU05526
8776_gene	8776	851678	852838	.	-	0	8776	8776_gene	1.52022211514517	4.1278031968467e-06	8.29897241949686e-05	NCU04796T0	NCU04796
8577_gene	8577	102131	103032	.	+	0	8577	8577_gene	1.82848163123651	7.08176435445609e-05	0.0009382429851147	NCU07117T1	NCU07117
9011_gene	9011	1648368	1648422	.	+	0	9011	9011_gene	1.09461617464876	9.79019356211159e-07	2.58091480282809e-05	NCU05516T0	NCU05516
9559_gene	9559	3938908	3939165	.	+	0	9559	9559_gene	1.09067907289791	0.0004716747320355	0.0045216017447637	NCU05046T0	NCU05046
8583_gene	8583	140630	141829	.	+	0	8583	8583_gene	1.58015909673074	3.80189985578771e-07	1.11933997463562e-05	NCU07111T0	NCU07111
8848_gene	8848	1142867	1142953	.	+	0	8848	8848_gene	1.05045025435415	0.0047464027648343	0.0289035510735402	NCU09792T0	NCU09792
9033_gene	9033	1729897	1730262	.	-	0	9033	9033_gene	6.2685394688735	0.0051325993449459	0.0307301747570521	NCU12104T0	NCU12104
8687_gene	8687	540183	541319	.	-	0	8687	8687_gene	1.4902104965871	0.0001083392482784	0.0013280875346492	NCU04721T0	NCU04721
9508_gene	9508	3748375	3749342	.	-	2	9508	9508_gene	2.77017878328244	9.63172114233368e-05	0.0012021039406386	NCU05097T0	NCU05097
9147_gene	9147	2174294	2175354	.	-	2	9147	9147_gene	2.59203247888913	2.28486348118897e-09	1.18058896073034e-07	NCU03935T0	NCU03935
8612_gene	8612	218814	221561	.	-	0	8612	8612_gene	1.10090351790476	5.82562456853404e-06	0.0001102600811194	NCU07082T0	NCU07082
9071_gene	9071	1909986	1910412	.	+	0	9071	9071_gene	2.3833826668981	3.80796953816212e-14	5.1105918451126395e-12	NCU03857T1	NCU03857
9001_gene	9001	1622118	1623030	.	+	0	9001	9001_gene	3.92733078569533	6.4291486366398e-07	1.79080382779072e-05	NCU05524T0	NCU05524
8586_gene	8586	148182	149163	.	+	0	8586	8586_gene	2.38939508497697	1.21054354468497e-16	2.27450127104991e-14	NCU07108T0	NCU07108
9441_gene	9441	3501476	3502052	.	-	1	9441	9441_gene	2.13207647720676	0.0009689649568956	0.0081013623499676	NCU05908T0	NCU05908
9019_gene	9019	1665137	1666810	.	-	0	9019	9019_gene	3.34447705786663	0.0001017358520661	0.0012622794091129	NCU05510T0	NCU05510
9493_gene	9493	3702779	3703302	.	+	0	9493	9493_gene	1.91707742976038	0.003976441967955	0.0249348005442037	NCU05114T0	NCU05114
8634_gene	8634	288649	290319	.	-	0	8634	8634_gene	2.35078388949257	7.93919455945983e-09	3.66266234720794e-07	NCU07065T0	NCU07065
9444_gene	9444	3539119	3539481	.	+	0	9444	9444_gene	1.40162393457747	1.95137678655194e-05	0.0003185707379498	NCU05159T0	NCU05159
8775_gene	8775	847241	849382	.	-	0	8775	8775_gene	1.33260267833653	0.0084929008878329	0.0454382697408918	NCU04795T0	NCU04795
9282_gene	9282	2641869	2642713	.	-	2	9282	9282_gene	1.63015130194505	2.10025528666554e-08	8.68161525296069e-07	NCU04071T0	NCU04071
8828_gene	8828	1037277	1038215	.	+	0	8828	8828_gene	1.15485978150233	0.0071377958336842	0.0398713417001586	NCU04845T0	NCU04845
8894_gene	8894	1299884	1299946	.	-	0	8894	8894_gene	1.18504933949862	9.13544838843477e-08	3.15738206174197e-06	NCU05620T0	NCU05620
9091_gene	9091	1998624	1999320	.	+	0	9091	9091_gene	1.10358664141083	1.92241416846716e-06	4.51505182203174e-05	NCU03877T0	NCU03877
8996_gene	8996	1608870	1608916	.	-	2	8996	8996_gene	1.31859972799593	9.32190593767222e-05	0.0011719291479307	NCU05527T0	NCU05527
9492_gene	9492	3698328	3700826	.	+	0	9492	9492_gene	1.97679360190127	4.73919321429226e-05	0.0006727310807211	NCU05115T0	NCU05115
