Feature Id	Aliases	start	end	score	strand	frame	proteinId	gene	log2_fold_change	p_value	q_value	NCUT	NCU
7944_gene	7944	4339241	4339243	.	+	0	7944	7944_gene	-1.37623084593663	1.58079047698404e-06	3.66275533389081e-05	NCU06704T0	NCU06704
7747_gene	7747	3650380	3650633	.	-	2	7747	7747_gene	-1.00657854078372	6.28758432101564e-05	0.0008319577000432	NCU01320T1	NCU01320
8341_gene	8341	5744738	5745134	.	+	0	8341	8341_gene	-3.73680928801661	4.00534925210065e-21	1.14975775475578e-18	NCU08931T0	NCU08931
7163_gene	7163	1743721	1744994	.	-	2	7163	7163_gene	-1.65405144834197	1.41543270451839e-06	3.3395163398386e-05	NCU03590T0	NCU03590
7225_gene	7225	1986267	1986633	.	+	0	7225	7225_gene	-1.35606052688776	8.22199200738998e-07	2.09276023163468e-05	NCU03654T0	NCU03654
8534_gene	8534	6407905	6409506	.	-	0	8534	8534_gene	-1.19188874309054	4.77969829158223e-06	9.57236475682378e-05	NCU07153T0	NCU07153
8250_gene	8250	5400524	5401334	.	+	0	8250	8250_gene	-1.62505806693121	7.80617219078526e-10	4.29090337338164e-08	NCU04260T0	NCU04260
7712_gene	7712	3530197	3532411	.	+	0	7712	7712_gene	-1.56781422049647	0.0002568698917961	0.0027169840960306	NCU01288T1	NCU01288
7073_gene	7073	1389370	1389393	.	+	0	7073	7073_gene	-1.01417600800062	0.0001046618739895	0.0012875902450098	NCU04633T0	NCU04633
8254_gene	8254	5424735	5426822	.	-	0	8254	8254_gene	-1.55275812171072	3.25488676332162e-07	9.29171265529438e-06	NCU04265T0	NCU04265
6997_gene	6997	822618	823010	.	+	0	6997	6997_gene	-1.22492088548563	0.0001181729280733	0.0014299754551641	NCU09691T0	NCU09691
7634_gene	7634	3261168	3261369	.	-	1	7634	7634_gene	-2.13947494904535	5.8001696889716105e-09	2.69995286332579e-07	NCU01212T0	NCU01212
7284_gene	7284	2216270	2217156	.	+	0	7284	7284_gene	-1.63240254105863	1.9388270393264e-06	4.3273949512741e-05	NCU03725T0	NCU03725
7227_gene	7227	1992793	1995027	.	+	0	7227	7227_gene	-2.46383641410372	1.5281138025291701e-21	4.51186515295325e-19	NCU03657T1	NCU03657
8483_gene	8483	6270438	6270620	.	+	0	8483	8483_gene	-1.30358812909765	7.25319733232972e-07	1.86919055442133e-05	NCU07197T0	NCU07197
7223_gene	7223	1975218	1976470	.	-	2	7223	7223_gene	-1.15071497743999	0.0013933958136579	0.0108920970789268	NCU03652T0	NCU03652
7945_gene	7945	4340280	4341338	.	-	0	7945	7945_gene	-1.40269036177677	0.0003270398395955	0.0033101172403332	NCU17008T0	NCU17008
8458_gene	8458	6201907	6203334	.	-	0	8458	8458_gene	-1.10651424502969	0.008889789144081	0.0475523732341621	NCU07224T0	NCU07224
6958_gene	6958	678971	679792	.	+	0	6958	6958_gene	-1.22030341475457	0.0041731870679017	0.0262641383432989	NCU08907T0	NCU08907
7749_gene	7749	3650380	3650633	.	-	2	7749	7749_gene	-1.04896939148592	4.24064054153586e-05	0.0005954181977748	NCU01320T0	NCU01320
8945_gene	8945	1467950	1468003	.	+	0	8945	8945_gene	-2.26343050669457	1.58092730112827e-19	3.71302334769536e-17	NCU05574T1	NCU05574
8649_gene	8649	339390	339639	.	-	1	8649	8649_gene	-1.80125028051726	0.0003234973738495	0.0032839114551684	NCU07055T0	NCU07055
9426_gene	9426	3456057	3456512	.	+	0	9426	9426_gene	-1.21944827837141	0.0006985142121737	0.0061277129614627	NCU05924T0	NCU05924
8801_gene	8801	924962	925240	.	-	0	8801	8801_gene	-1.21359621436417	6.19559685600059e-05	0.0008208371526911	NCU04816T0	NCU04816
9212_gene	9212	2383748	2383929	.	-	2	9212	9212_gene	-1.08899942233592	0.0007963074438317	0.006812120136223	NCU03997T0	NCU03997
8826_gene	8826	1033105	1033117	.	+	0	8826	8826_gene	-1.5258591612963	0.006908010410393	0.0393278225845364	NCU04843T0	NCU04843
8946_gene	8946	1467950	1468003	.	+	0	8946	8946_gene	-2.74360552517061	4.96783012629344e-10	2.82074486401738e-08	NCU05574T0	NCU05574
9618_gene	9618	4153988	4154233	.	+	0	9618	9618_gene	-1.10187177934409	0.0005527092001471	0.0050545990038232	NCU04994T0	NCU04994
8727_gene	8727	691082	693471	.	-	2	8727	8727_gene	-1.25677518134541	2.54971940270625e-05	0.0003944431183767	NCU04757T0	NCU04757
9010_gene	9010	1647321	1647389	.	-	0	9010	9010_gene	-1.57016485512298	3.09045498253409e-05	0.0004588615199641	NCU12100T0	NCU12100
9573_gene	9573	3983758	3985271	.	+	0	9573	9573_gene	-1.44286874559336	4.54871933201995e-16	6.439241859875922e-14	NCU05033T0	NCU05033
8611_gene	8611	215487	217229	.	-	0	8611	8611_gene	-1.95333039317378	0.000967074940098	0.0080014030672325	NCU07083T0	NCU07083
8956_gene	8956	1498507	1498860	.	+	0	8956	8956_gene	-2.17818143521713	4.31558680265019e-10	2.49146782226743e-08	NCU05565T1	NCU05565
8546_gene	8546	1359	2151	.	-	1	8546	8546_gene	-1.70034894243598	6.5655935178770805e-09	3.01550415172186e-07	NCU07143T0	NCU07143
9598_gene	9598	4085380	4085722	.	+	0	9598	9598_gene	-1.55730808445499	0.0003796258989431	0.0037255973786116	NCU05011T0	NCU05011
9028_gene	9028	1712686	1713148	.	-	1	9028	9028_gene	-1.15438759643166	0.0002192212276289	0.0023821579035932	NCU05501T0	NCU05501
9616_gene	9616	4149081	4149974	.	-	0	9616	9616_gene	-1.43111525338397	4.03450025072808e-15	5.14722538160789e-13	NCU04996T0	NCU04996
9319_gene	9319	2782898	2783293	.	-	0	9319	9319_gene	-1.65259760458224	3.71671886181474e-08	1.40844113564108e-06	NCU09868T0	NCU09868
9595_gene	9595	4070820	4070977	.	+	0	9595	9595_gene	-1.35769628480461	0.0021227563631149	0.0152655283621641	NCU05014T1	NCU05014
8575_gene	8575	78380	78514	.	-	0	8575	8575_gene	-1.38842204356073	2.47370848097189e-06	5.35918311160661e-05	NCU07119T0	NCU07119
9364_gene	9364	3221641	3222759	.	-	0	9364	9364_gene	-1.17553637901596	2.47297746300379e-05	0.0003848757394982	NCU05977T0	NCU05977
9248_gene	9248	2514395	2514893	.	-	1	9248	9248_gene	-1.40398498013293	3.60980872906101e-06	7.50578740565724e-05	NCU04034T0	NCU04034
8571_gene	8571	71725	71863	.	+	0	8571	8571_gene	-7.27240151997091	0.0045208818438371	0.0279418618266827	NCU07122T1	NCU07122
8636_gene	8636	294514	295020	.	-	0	8636	8636_gene	-1.27859730480161	2.51311253346145e-05	0.0003899475213331	NCU17060T0	NCU17060
8600_gene	8600	184335	184901	.	+	0	8600	8600_gene	-1.83708301245953	4.35352180915721e-07	1.19019297290557e-05	NCU07095T0	NCU07095
9130_gene	9130	2120275	2120623	.	-	1	9130	9130_gene	-1.10278070264214	1.95933066207127e-05	0.0003163706728413	NCU03911T0	NCU03911
9269_gene	9269	2600240	2600480	.	+	0	9269	9269_gene	-1.17739274795052	3.93126635833135e-06	8.05142812038745e-05	NCU04058T0	NCU04058
9253_gene	9253	2533814	2534039	.	+	0	9253	9253_gene	-2.03502818346728	7.567788183009719e-11	4.949716650836861e-09	NCU04039T0	NCU04039
9301_gene	9301	2707441	2707560	.	-	0	9301	9301_gene	-1.06869237237092	0.0043439144801055	0.0271074953124458	NCU04089T0	NCU04089
9594_gene	9594	4070820	4070977	.	+	0	9594	9594_gene	-1.29432989259152	0.0070948966138319	0.0399992698348824	NCU05014T0	NCU05014
9044_gene	9044	1777444	1781850	.	+	0	9044	9044_gene	-1.12781075190069	9.06170735412121e-05	0.0011298393663696	NCU10009T0	NCU10009
8660_gene	8660	407044	407110	.	+	0	8660	8660_gene	-1.85077879142584	3.87533999714307e-05	0.000553145905117	NCU17064T0	NCU17064
9521_gene	9521	3801091	3801131	.	-	2	9521	9521_gene	-1.1096651637829	0.0003555019122333	0.0035290650922374	NCU05083T0	NCU05083
9089_gene	9089	1991418	1991507	.	+	0	9089	9089_gene	-1.1650826454584	0.0001068523568443	0.00130830835975	NCU03875T0	NCU03875
9524_gene	9524	3807158	3807376	.	-	0	9524	9524_gene	-2.13875361313129	0.0008397023124902	0.0070952442332574	NCU05080T0	NCU05080
8635_gene	8635	292968	293129	.	+	0	8635	8635_gene	-1.00302350926782	1.49420010329702e-05	0.0002523049651547	NCU07064T0	NCU07064
9444_gene	9444	3539119	3539481	.	+	0	9444	9444_gene	-1.15618127301687	0.0004091118694908	0.0039697296331631	NCU05159T0	NCU05159
8753_gene	8753	784170	784741	.	-	2	8753	8753_gene	-1.23070319647962	0.000150824988792	0.001751264532783	NCU04778T0	NCU04778
8638_gene	8638	297396	298510	.	-	2	8638	8638_gene	-1.19860942507617	6.64378536897985e-06	0.0001264399226575	NCU07063T0	NCU07063
9193_gene	9193	2330118	2330249	.	+	0	9193	9193_gene	-1.42587633257074	2.08859784388981e-09	1.06323005511119e-07	NCU03982T0	NCU03982
8557_gene	8557	32845	33259	.	+	0	8557	8557_gene	-1.15397562103926	9.83988631804623e-07	2.42073605109145e-05	NCU07135T0	NCU07135
8813_gene	8813	956354	960415	.	+	0	8813	8813_gene	-1.18573260624247	1.02407787985246e-06	2.4884536918967e-05	NCU04826T0	NCU04826
9230_gene	9230	2453745	2454662	.	+	0	9230	9230_gene	-1.91303426703733	1.10350470230515e-20	2.71514704610035e-18	NCU04016T0	NCU04016
8788_gene	8788	892985	894131	.	+	0	8788	8788_gene	-2.6212700691782	0.003423073741331	0.0223320985119415	NCU04807T0	NCU04807
9548_gene	9548	3894456	3895064	.	+	0	9548	9548_gene	-1.33365654461864	6.43112547662871e-05	0.0008476945239219	NCU05057T0	NCU05057
10705_gene	10705	3957422	3958621	.	+	0	10705	10705_gene	-1.71794636855029	7.58767024279926e-07	1.95052199724098e-05	NCU05828T0	NCU05828
10380_gene	10380	2907578	2907645	.	+	0	10380	10380_gene	-1.62357559692881	7.78320458347106e-08	2.66329921078112e-06	NCU02325T0	NCU02325
9664_gene	9664	114741	115162	.	-	2	9664	9664_gene	-1.22580209868761	4.86749649597462e-08	1.75263793691295e-06	NCU09274T0	NCU09274
10710_gene	10710	3977689	3977928	.	-	0	10710	10710_gene	-1.2253573774385	2.22528175285065e-05	0.0003527003318091	NCU05832T0	NCU05832
10732_gene	10732	4054690	4055451	.	-	0	10732	10732_gene	-1.81087522399843	2.1516953387186697e-11	1.5229876459122502e-09	NCU05852T0	NCU05852
9953_gene	9953	1228642	1229556	.	+	0	9953	9953_gene	-1.23116087233112	3.68979097819764e-07	1.03897275119058e-05	NCU09403T0	NCU09403
10745_gene	10745	4101168	4101463	.	-	2	10745	10745_gene	-1.7433228145944	6.08190776532048e-10	3.41578450254467e-08	NCU05864T0	NCU05864
10704_gene	10704	3955279	3955465	.	-	1	10704	10704_gene	-1.88086457622582	0.0002178459296389	0.0023758176225374	NCU05827T0	NCU05827
10590_gene	10590	3628393	3630330	.	-	0	10590	10590_gene	-1.77849180942873	3.01482778144151e-18	6.10886868498365e-16	NCU10080T0	NCU10080
9926_gene	9926	1152867	1153191	.	+	0	9926	9926_gene	-1.09164441364633	4.64415186207109e-05	0.0006450627062183	NCU09428T0	NCU09428
9954_gene	9954	1230330	1231598	.	+	0	9954	9954_gene	-1.1983252321898	0.0084797260304633	0.0459033466730267	NCU09402T0	NCU09402
9636_gene	9636	34352	34587	.	+	0	9636	9636_gene	-1.13228891241207	7.20625272043027e-05	0.0009379019598605	NCU09297T0	NCU09297
10393_gene	10393	2953573	2957745	.	-	0	10393	10393_gene	-1.02142845851981	0.0001044229231674	0.0012861817497172	NCU02315T0	NCU02315
9866_gene	9866	870788	870790	.	+	0	9866	9866_gene	-1.05084382298781	8.69392961939751e-06	0.000159579162854	NCU06948T0	NCU06948
10576_gene	10576	3594944	3595339	.	+	0	10576	10576_gene	-1.45308803613297	1.20841076861167e-05	0.0002091744871496	NCU08163T0	NCU08163
10586_gene	10586	3618900	3620594	.	+	0	10586	10586_gene	-1.73313446327823	9.49605756930526e-08	3.17580125958578e-06	NCU08170T0	NCU08170
9949_gene	9949	1217940	1220046	.	-	1	9949	9949_gene	-1.19959647087032	0.0010630834568502	0.0087120574489216	NCU09406T0	NCU09406
10452_gene	10452	3137360	3137550	.	+	0	10452	10452_gene	-1.23189251559572	1.78698279921316e-06	4.04084906938047e-05	NCU02264T0	NCU02264
10114_gene	10114	1778827	1778926	.	+	0	10114	10114_gene	-1.09472158927503	0.0003394566488519	0.0034190497166045	NCU06107T0	NCU06107
10520_gene	10520	3350277	3352737	.	+	0	10520	10520_gene	-1.50086195033767	6.609726690268419e-13	5.88835479458913e-11	NCU02202T0	NCU02202
9927_gene	9927	1156973	1157229	.	+	0	9927	9927_gene	-1.24636664496277	8.76267927138982e-08	2.9689681177227e-06	NCU09427T0	NCU09427
10466_gene	10466	3172114	3173001	.	+	0	10466	10466_gene	-1.49171220777175	0.0054162021847502	0.0322042769719271	NCU02254T3	NCU02254
10147_gene	10147	1892110	1892248	.	-	1	10147	10147_gene	-3.06552918973305	0.0002398045316373	0.0025586052929554	NCU06076T2	NCU06076
10697_gene	10697	3940212	3941339	.	-	0	10697	10697_gene	-1.56123023715839	2.53824608702385e-07	7.51214320651565e-06	NCU05822T1	NCU05822
9925_gene	9925	1149792	1150464	.	+	0	9925	9925_gene	-1.52161177940894	0.004207664181055	0.0264328277489499	NCU09429T0	NCU09429
9941_gene	9941	1191066	1192066	.	-	2	9941	9941_gene	-1.18283673149585	1.50184477769541e-08	6.36068193963294e-07	NCU09415T0	NCU09415
10357_gene	10357	2845034	2845417	.	-	0	10357	10357_gene	-2.74705198590183	2.1486498918218105e-19	4.9342551071303605e-17	NCU02343T0	NCU02343
9987_gene	9987	1367642	1368523	.	+	0	9987	9987_gene	-1.10714852625044	0.0001031501027705	0.0012728812201738	NCU09719T0	NCU09719
9703_gene	9703	303353	304176	.	+	0	9703	9703_gene	-1.82694358200948	5.256513039027091e-09	2.46960731379997e-07	NCU09992T0	NCU09992
9929_gene	9929	1166699	1169074	.	+	0	9929	9929_gene	-2.68485910967419	7.393588544972695e-41	1.09150491462497e-37	NCU09425T0	NCU09425
10587_gene	10587	3621405	3622090	.	+	0	10587	10587_gene	-1.64150590079098	7.68514798686468e-21	2.14644106206107e-18	NCU08171T0	NCU08171
9982_gene	9982	1353460	1353696	.	+	0	9982	9982_gene	-1.8806664137824	1.52054711757683e-06	3.56311426599522e-05	NCU09724T0	NCU09724
10605_gene	10605	3667689	3668360	.	+	0	10605	10605_gene	-1.75794760552301	5.08326678026316e-07	1.37454122196123e-05	NCU08184T0	NCU08184
9972_gene	9972	1289717	1290712	.	-	0	9972	9972_gene	-1.65776691646203	3.5250656660883105e-09	1.70224432679236e-07	NCU15835T1	NCU15835
10403_gene	10403	2992240	2992451	.	+	0	10403	10403_gene	-6.17632064716096	0.0086790027604651	0.0467100624102408	NCU02306T0	NCU02306
10321_gene	10321	2726482	2727162	.	+	0	10321	10321_gene	-1.39949123577048	9.72905191676112e-06	0.000173944675619	NCU02369T0	NCU02369
10618_gene	10618	3722521	3722814	.	+	0	10618	10618_gene	-1.10508212791022	2.90008859322165e-05	0.0004337122362134	NCU05756T0	NCU05756
9653_gene	9653	88269	88782	.	-	1	9653	9653_gene	-1.24554090885936	5.71490353937347e-06	0.0001112199871485	NCU09283T0	NCU09283
10595_gene	10595	3642710	3645001	.	-	0	10595	10595_gene	-4.23895729902381	0.0017022937629529	0.0127659678855995	NCU08177T0	NCU08177
10269_gene	10269	2591986	2592508	.	-	1	10269	10269_gene	-1.26019697032172	6.51023297423252e-07	1.71187652813534e-05	NCU02411T0	NCU02411
10696_gene	10696	3940212	3941339	.	-	0	10696	10696_gene	-1.59533391504529	1.73546555848178e-07	5.41336348438008e-06	NCU05822T0	NCU05822
10646_gene	10646	3794940	3795081	.	-	1	10646	10646_gene	-1.16448695869973	2.2853819320812e-07	6.8455469235151e-06	NCU05777T0	NCU05777
9622_gene	9622	1109	1326	.	-	2	9622	9622_gene	-1.01303114364181	0.0008118743424912	0.0069280837781207	NCU09306T0	NCU09306
9779_gene	9779	634520	635031	.	-	2	9779	9779_gene	-2.7771620886572	0.0029438620772982	0.0198059054080732	NCU06877T1	NCU06877
10604_gene	10604	3666069	3666440	.	+	0	10604	10604_gene	-2.12637688948213	4.12890863120388e-18	8.205411883627089e-16	NCU08183T0	NCU08183
10075_gene	10075	1647966	1651629	.	-	1	10075	10075_gene	-1.29320976883123	0.0007664458080251	0.0066017824508035	NCU06144T0	NCU06144
9753_gene	9753	495054	495557	.	-	0	9753	9753_gene	-1.24583668012487	3.93330453143017e-05	0.0005598728516225	NCU09062T0	NCU09062
10727_gene	10727	4035801	4038320	.	-	0	10727	10727_gene	-2.26829986330999	4.71004857324767e-12	3.71554518747645e-10	NCU05846T0	NCU05846
10340_gene	10340	2780535	2782202	.	-	0	10340	10340_gene	-1.03458059587675	0.0020624713289378	0.014925475289386	NCU02354T0	NCU02354
10146_gene	10146	1892110	1892248	.	-	1	10146	10146_gene	-1.71440996445149	0.0024353402707779	0.0171904415015158	NCU06076T3	NCU06076
10002_gene	10002	1403185	1403695	.	-	1	10002	10002_gene	-1.63015173752238	9.08258633502151e-07	2.25649810821611e-05	NCU09705T0	NCU09705
10694_gene	10694	3934176	3934978	.	-	2	10694	10694_gene	-1.14800078828726	3.03300404211429e-09	1.47844640430232e-07	NCU05820T0	NCU05820
10278_gene	10278	2613909	2613932	.	+	0	10278	10278_gene	-1.11359660861332	0.0004733158148512	0.0044619075886322	NCU02405T0	NCU02405
10157_gene	10157	1910576	1910680	.	+	0	10157	10157_gene	-1.13363622605327	0.0012182390300496	0.0097667045279542	NCU06069T0	NCU06069
10252_gene	10252	2542298	2543263	.	+	0	10252	10252_gene	-1.09688725012336	2.54427145566139e-07	7.51214320651565e-06	NCU02424T0	NCU02424
10733_gene	10733	4056218	4056600	.	-	2	10733	10733_gene	-2.17509827452107	9.11129835296099e-18	1.7119301305363402e-15	NCU05853T0	NCU05853
10038_gene	10038	1529997	1530023	.	-	0	10038	10038_gene	-1.0206785029433	0.0004235418200833	0.0040829115380045	NCU04535T0	NCU04535
10744_gene	10744	4098524	4098693	.	-	2	10744	10744_gene	-1.00430149303629	0.0045200957310171	0.0279418618266827	NCU05863T0	NCU05863
9632_gene	9632	22337	24943	.	+	0	9632	9632_gene	-1.60979675656251	6.821464630413209e-11	4.49000098666816e-09	NCU09300T1	NCU09300
10268_gene	10268	2590687	2591064	.	+	0	10268	10268_gene	-1.61022470666843	8.21338689363506e-05	0.0010401610313581	NCU17231T0	NCU17231
10304_gene	10304	2684710	2686437	.	+	0	10304	10304_gene	-1.97429863465871	1.888446275246e-05	0.0003063611272903	NCU02383T0	NCU02383
10081_gene	10081	1671459	1671669	.	+	0	10081	10081_gene	-1.94877919870791	1.87457158704021e-07	5.76295058078484e-06	NCU06138T0	NCU06138
10148_gene	10148	1892110	1892248	.	-	1	10148	10148_gene	-1.30126134103133	1.34220415215569e-09	7.07670291243722e-08	NCU06076T0	NCU06076
10076_gene	10076	1653337	1654490	.	-	2	10076	10076_gene	-1.77515340189098	3.15200242558311e-07	9.02293436730633e-06	NCU06143T0	NCU06143
10451_gene	10451	3137360	3137550	.	+	0	10451	10451_gene	-1.8456073064153	0.000881929764098	0.0073736749046842	NCU02264T1	NCU02264
10577_gene	10577	3594944	3595339	.	+	0	10577	10577_gene	-1.47143253407917	3.06579307825185e-06	6.49219378497022e-05	NCU08163T1	NCU08163
10536_gene	10536	3401870	3402610	.	-	0	10536	10536_gene	-1.00447107735265	0.0007587304369335	0.006544841682196	NCU02188T0	NCU02188
10288_gene	10288	2639911	2641760	.	-	2	10288	10288_gene	-1.28321058465724	2.87859053625772e-05	0.0004323932983245	NCU02399T0	NCU02399
9831_gene	9831	772598	772976	.	-	1	9831	9831_gene	-1.10706247258382	1.79384974213175e-07	5.55019258538607e-06	NCU06921T0	NCU06921
