Feature Id	Aliases	start	end	score	strand	frame	proteinId	gene	log2_fold_change	p_value	q_value	NCUT	NCU
9573_gene	9573	3983758	3985271	.	+	0	9573	9573_gene	-1.24271538865953	2.46854750366239e-12	2.57676463665122e-10	NCU05033T0	NCU05033
9574_gene	9574	3987194	3987217	.	+	0	9574	9574_gene	-1.35258292911075	2.91429144151204e-06	6.35364720603068e-05	NCU05032T1	NCU05032
8789_gene	8789	892985	894131	.	+	0	8789	8789_gene	-2.57319528721571	0.0061024886487822	0.035369106952617	NCU04807T1	NCU04807
9587_gene	9587	4039323	4039781	.	-	0	9587	9587_gene	-1.33004757802469	0.0068175884953555	0.0384792656257604	NCU05022T0	NCU05022
8755_gene	8755	789014	790225	.	+	0	8755	8755_gene	-1.04656237502608	6.0319701440666e-06	0.0001135416748065	NCU04780T0	NCU04780
9021_gene	9021	1679248	1679982	.	-	0	9021	9021_gene	-1.54669664592744	0.006642855977942	0.0378013621564169	NCU05508T1	NCU05508
8916_gene	8916	1376516	1376576	.	+	0	8916	8916_gene	-1.08783502446417	0.0007129478518255	0.0063505396886992	NCU05599T0	NCU05599
9248_gene	9248	2514395	2514893	.	-	1	9248	9248_gene	-1.70138511673449	1.95814909550736e-08	8.12671194898515e-07	NCU04034T0	NCU04034
8600_gene	8600	184335	184901	.	+	0	8600	8600_gene	-2.05902447643309	1.52396818581685e-08	6.61367920993854e-07	NCU07095T0	NCU07095
8748_gene	8748	775216	776274	.	-	0	8748	8748_gene	-1.21029894069021	1.40318522084437e-05	0.0002381037121872	NCU04775T0	NCU04775
9269_gene	9269	2600240	2600480	.	+	0	9269	9269_gene	-1.0517261897107	3.61843259828857e-05	0.0005333479851252	NCU04058T0	NCU04058
9536_gene	9536	3840655	3841412	.	-	2	9536	9536_gene	-1.23161771066464	9.121319751053601e-11	6.86308399991652e-09	NCU05068T0	NCU05068
9253_gene	9253	2533814	2534039	.	+	0	9253	9253_gene	-1.00967434876538	0.0012652064644799	0.0100419689738368	NCU04039T0	NCU04039
9312_gene	9312	2763970	2764743	.	-	0	9312	9312_gene	-1.9782259162973	8.080277776737413e-14	1.0060432595759599e-11	NCU09864T0	NCU09864
9049_gene	9049	1828396	1828779	.	-	0	9049	9049_gene	-1.21002589412371	0.0038083410238233	0.0240908478036336	NCU09872T0	NCU09872
9044_gene	9044	1777444	1781850	.	+	0	9044	9044_gene	-1.19015144964187	3.52099160315547e-05	0.0005220362586371	NCU10009T0	NCU10009
9170_gene	9170	2255109	2256013	.	-	2	9170	9170_gene	-1.08099011955611	0.0078365764363605	0.0425779079355154	NCU03963T0	NCU03963
9558_gene	9558	3925925	3931353	.	-	2	9558	9558_gene	-2.58344407101026	0.0029810219065107	0.0199172368691353	NCU05047T0	NCU05047
9529_gene	9529	3822118	3822138	.	+	0	9529	9529_gene	-1.05505886560488	0.0004382313270445	0.0042522840691819	NCU05076T0	NCU05076
8548_gene	8548	3698	3931	.	+	0	8548	8548_gene	-3.13752497235381	8.603984703570559e-11	6.5377630828454505e-09	NCU07142T1	NCU07142
9521_gene	9521	3801091	3801131	.	-	2	9521	9521_gene	-1.72018393962604	3.02212297148555e-08	1.20581539719427e-06	NCU05083T0	NCU05083
9575_gene	9575	3987194	3987217	.	+	0	9575	9575_gene	-1.37212728304253	7.15618250259214e-06	0.0001322933631158	NCU05032T0	NCU05032
9089_gene	9089	1991418	1991507	.	+	0	9089	9089_gene	-1.0997480526314	0.0002547378095707	0.0026986736049887	NCU03875T0	NCU03875
9430_gene	9430	3470245	3470836	.	+	0	9430	9430_gene	-1.12471908681355	0.0035703191874931	0.0228456213520458	NCU05920T0	NCU05920
9131_gene	9131	2122027	2122064	.	-	2	9131	9131_gene	-2.57141530768321	1.89224968864042e-34	1.7776825711281998e-31	NCU03913T0	NCU03913
8997_gene	8997	1615325	1615457	.	-	1	8997	8997_gene	-7.98056425999755	0.0001580996430387	0.0018275186925749	NCU05526T2	NCU05526
8947_gene	8947	1469358	1470039	.	-	1	8947	8947_gene	-5.82968224896254	0.001770589909551	0.0131179371711357	NCU10186T0	NCU10186
8753_gene	8753	784170	784741	.	-	2	8753	8753_gene	-1.57532602985716	1.36640202989202e-06	3.44399965290344e-05	NCU04778T0	NCU04778
8951_gene	8951	1478617	1479423	.	+	0	8951	8951_gene	-1.05940413682366	0.0004373438575817	0.0042476611130166	NCU05569T0	NCU05569
9585_gene	9585	4031464	4032102	.	-	0	9585	9585_gene	-1.4943153582086	0.0037930149234944	0.0240177795461961	NCU05024T0	NCU05024
8779_gene	8779	863687	863849	.	-	1	8779	8779_gene	-1.11133635950339	0.0004159022208852	0.0040738706641023	NCU04799T0	NCU04799
8788_gene	8788	892985	894131	.	+	0	8788	8788_gene	-2.52518107407813	0.0046185679862799	0.0282583076200218	NCU04807T0	NCU04807
9584_gene	9584	4021045	4021578	.	-	0	9584	9584_gene	-1.0366506186511	0.0006504469548527	0.0058840230380189	NCU05025T0	NCU05025
9811_gene	9811	720167	720204	.	-	2	9811	9811_gene	-3.6788862165364	0.0027876870324211	0.0189028594442518	NCU06905T0	NCU06905
10533_gene	10533	3393181	3394101	.	+	0	10533	10533_gene	-1.00898525744073	1.91131475452454e-06	4.49920880939786e-05	NCU02191T0	NCU02191
10380_gene	10380	2907578	2907645	.	+	0	10380	10380_gene	-1.67142414615998	3.17402930734455e-08	1.24716421528892e-06	NCU02325T0	NCU02325
9683_gene	9683	207911	207973	.	+	0	9683	9683_gene	-1.21839018952107	1.66118715125496e-05	0.0002782286551226	NCU09442T0	NCU09442
9917_gene	9917	1093697	1093925	.	+	0	9917	9917_gene	-1.56498057760479	1.12509674067986e-07	3.78721489191716e-06	NCU08398T0	NCU08398
10590_gene	10590	3628393	3630330	.	-	0	10590	10590_gene	-1.0420421434995	3.31558982241434e-07	1.0047890095258e-05	NCU10080T0	NCU10080
9750_gene	9750	488049	488167	.	-	2	9750	9750_gene	-1.80016780930008	3.0365323404594e-05	0.0004601103402684	NCU09059T0	NCU09059
9695_gene	9695	255204	255276	.	+	0	9695	9695_gene	-1.05786803473487	0.0020818959608018	0.0148785012855644	NCU09455T0	NCU09455
10586_gene	10586	3618900	3620594	.	+	0	10586	10586_gene	-1.5166788054798	3.2438892601006e-06	6.92610570534702e-05	NCU08170T0	NCU08170
10755_gene	10755	4124893	4125816	.	-	0	10755	10755_gene	-1.46011946412358	3.23224582735939e-05	0.0004854945985455	NCU11307T0	NCU11307
9919_gene	9919	1103927	1104827	.	-	1	9919	9919_gene	-1.06413064537833	1.3740967525648e-06	3.45496735790866e-05	NCU08396T0	NCU08396
10488_gene	10488	3240942	3241062	.	-	1	10488	10488_gene	-1.60479076576462	2.64500856298575e-05	0.0004061444054962	NCU02234T0	NCU02234
10132_gene	10132	1855440	1855699	.	+	0	10132	10132_gene	-1.01073446508093	0.0027227729572024	0.0185356625426417	NCU06088T0	NCU06088
9736_gene	9736	437286	437522	.	-	0	9736	9736_gene	-2.07873224288036	0.0002287035656581	0.0024799817917221	NCU09046T0	NCU09046
10138_gene	10138	1870274	1871020	.	+	0	10138	10138_gene	-2.00202568516762	2.4240616345409197e-11	2.12290279079202e-09	NCU06083T0	NCU06083
10697_gene	10697	3940212	3941339	.	-	0	10697	10697_gene	-1.71425029910913	1.61534975512832e-08	6.86955735370209e-07	NCU05822T1	NCU05822
9941_gene	9941	1191066	1192066	.	-	2	9941	9941_gene	-1.01477836244973	1.08229454488283e-06	2.81015875045707e-05	NCU09415T0	NCU09415
9978_gene	9978	1313357	1313509	.	-	0	9978	9978_gene	-1.48878654242865	0.0034937719715773	0.0225653997214255	NCU10056T0	NCU10056
9703_gene	9703	303353	304176	.	+	0	9703	9703_gene	-1.22591227347615	8.944803274874e-05	0.0011350455552359	NCU09992T0	NCU09992
9929_gene	9929	1166699	1169074	.	+	0	9929	9929_gene	-1.24908796547236	4.6353758369351e-10	2.83443632537795e-08	NCU09425T0	NCU09425
10587_gene	10587	3621405	3622090	.	+	0	10587	10587_gene	-1.24947525878622	1.0254822542548998e-12	1.10388891827814e-10	NCU08171T0	NCU08171
10605_gene	10605	3667689	3668360	.	+	0	10605	10605_gene	-1.02289239376017	0.0036064211400938	0.0230054049763767	NCU08184T0	NCU08184
9969_gene	9969	1285577	1286334	.	-	2	9969	9969_gene	-1.77908680362729	0.0018545684529271	0.0135922768741484	NCU10015T0	NCU10015
10326_gene	10326	2739717	2739766	.	+	0	10326	10326_gene	-1.05493648771031	0.001595193201025	0.01209888200802	NCU02364T0	NCU02364
9850_gene	9850	825151	829194	.	-	0	9850	9850_gene	-1.65012060051953	5.62267626684238e-08	2.06778421856047e-06	NCU06935T0	NCU06935
10277_gene	10277	2610635	2613324	.	-	2	10277	10277_gene	-1.21652676588881	4.89852318116182e-05	0.0006924943714654	NCU02406T0	NCU02406
10320_gene	10320	2725403	2725633	.	-	0	10320	10320_gene	-1.50570711403511	1.0778085299431e-06	2.80556003738841e-05	NCU02370T0	NCU02370
10688_gene	10688	3918783	3919235	.	-	0	10688	10688_gene	-1.99687870399054	3.1193421474352097e-22	1.03984779843856e-19	NCU05814T0	NCU05814
10618_gene	10618	3722521	3722814	.	+	0	10618	10618_gene	-1.58249484723817	1.8341693501353601e-09	9.77026085788598e-08	NCU05756T0	NCU05756
10020_gene	10020	1463451	1463540	.	-	0	10020	10020_gene	-1.4063726454725	5.88750233344163e-08	2.14230454626006e-06	NCU04553T0	NCU04553
10269_gene	10269	2591986	2592508	.	-	1	10269	10269_gene	-1.08941570433278	1.70389800143508e-05	0.000284001321723	NCU02411T0	NCU02411
10696_gene	10696	3940212	3941339	.	-	0	10696	10696_gene	-1.68316073783084	3.73666036991111e-08	1.43017215787635e-06	NCU05822T0	NCU05822
10019_gene	10019	1463451	1463540	.	-	0	10019	10019_gene	-1.4011604223313	1.03930262304648e-07	3.53294516663234e-06	NCU04553T1	NCU04553
10604_gene	10604	3666069	3666440	.	+	0	10604	10604_gene	-1.60066722800172	6.62608151727172e-11	5.1874186666277215e-09	NCU08183T0	NCU08183
9753_gene	9753	495054	495557	.	-	0	9753	9753_gene	-1.50746909368054	6.83895646462722e-07	1.88967315789994e-05	NCU09062T0	NCU09062
10727_gene	10727	4035801	4038320	.	-	0	10727	10727_gene	-2.12320924000175	9.39667823413049e-11	6.936090919393171e-09	NCU05846T0	NCU05846
10146_gene	10146	1892110	1892248	.	-	1	10146	10146_gene	-2.20151587849474	0.0001026378404202	0.001267215582919	NCU06076T3	NCU06076
10052_gene	10052	1586559	1586959	.	+	0	10052	10052_gene	-1.82410412602991	7.0655820905288e-05	0.0009373007101864	NCU06165T0	NCU06165
10021_gene	10021	1464775	1464925	.	+	0	10021	10021_gene	-1.26148876579197	9.55401888684167e-08	3.29104103922073e-06	NCU04552T0	NCU04552
9966_gene	9966	1283560	1283650	.	+	0	9966	9966_gene	-1.01601072392619	0.0070288290458496	0.0393477352978384	NCU10014T0	NCU10014
10038_gene	10038	1529997	1530023	.	-	0	10038	10038_gene	-1.03032238155623	0.0003694906305491	0.0036856333746087	NCU04535T0	NCU04535
10223_gene	10223	2107166	2107683	.	-	2	10223	10223_gene	-1.45983997682289	5.29272497056492e-05	0.0007391218898083	NCU02460T0	NCU02460
10744_gene	10744	4098524	4098693	.	-	2	10744	10744_gene	-1.0693163492494	0.0025271243100105	0.017375450844743	NCU05863T0	NCU05863
10191_gene	10191	2014750	2015208	.	-	0	10191	10191_gene	-1.32796776206291	8.19523867087529e-06	0.0001486719547815	NCU17224T0	NCU17224
10303_gene	10303	2679913	2679984	.	+	0	10303	10303_gene	-1.02064754347984	7.86640543068262e-05	0.0010161429215084	NCU02385T0	NCU02385
10104_gene	10104	1753509	1753642	.	-	2	10104	10104_gene	-1.55983496779199	6.77483339849075e-09	3.16792435927617e-07	NCU06114T0	NCU06114
9851_gene	9851	830547	830624	.	-	0	9851	9851_gene	-1.56502545710786	2.45275842784496e-05	0.0003811549713285	NCU06936T0	NCU06936
